liquid,pipette,volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,iteration,liquid_level,density,time,m,%error,time_asp_1000,acq_value
Viscosity_std_1275,rLine1000,1000,51.23,51.23,10,10,1,44.444410356568085,0.8736,97.38025164604188,0.6794815562510614,-22.220517828404144,59.039625219597895,
Viscosity_std_1275,rLine1000,500,51.23,51.23,10,10,1,43.60056502245731,0.8736,77.89777517318726,0.3685916419395876,-15.615466588922244,59.039625219597895,
Viscosity_std_1275,rLine1000,300,51.23,51.23,10,10,1,43.15175512661898,0.8736,70.50974035263062,0.1960401625021827,-25.198350693611616,59.039625219597895,
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",51.23,51.23,10,10,1,43.15175512661898,0.8736,NaN,NaN,-21.011445036979335,59.039625219597895,
Viscosity_std_1275,rLine1000,1000,64.0375,64.0375,10,10,2,41.90937167554815,0.8736,89.79418301582336,0.5426730914277382,-37.88082744645854,51.23170017567831,
Viscosity_std_1275,rLine1000,500,64.0375,64.0375,10,10,2,41.08087140997355,0.8736,74.15831756591797,0.3618889160029885,-17.149973442539252,51.23170017567831,
Viscosity_std_1275,rLine1000,300,64.0375,64.0375,10,10,2,40.605974897623724,0.8736,67.96861028671265,0.2074347965944011,-20.85058127503012,51.23170017567831,
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",64.0375,64.0375,10,10,2,40.605974897623724,0.8736,NaN,NaN,-25.29379405467597,51.23170017567831,
Viscosity_std_1275,rLine1000,1000,64.0375,5.123,10,10,3,38.84596225421431,0.8736,269.42027974128723,0.7687735226412337,-11.999367829529117,230.8139761858286,
Viscosity_std_1275,rLine1000,500,64.0375,5.123,10,10,3,38.00995624859483,0.8736,164.23437571525574,0.365167423254586,-16.399399438052658,230.8139761858286,
Viscosity_std_1275,rLine1000,300,64.0375,5.123,10,10,3,37.53205744022706,0.8736,122.02475214004517,0.20874619949504,-20.350198605372416,230.8139761858286,
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",64.0375,5.123,10,10,3,37.53205744022706,0.8736,NaN,NaN,-16.24965529098473,230.8139761858286,
Viscosity_std_1275,rLine1000,1000,5.123,64.0375,10,10,4,36.083416252723325,0.8736,269.63116478919983,0.632766470701634,-27.56794062481295,230.8139761858286,
Viscosity_std_1275,rLine1000,500,5.123,64.0375,10,10,4,35.184728978018065,0.8736,165.3462736606598,0.3925466015912591,-10.131272529473645,230.8139761858286,
Viscosity_std_1275,rLine1000,300,5.123,64.0375,10,10,4,34.648218679611055,0.8736,122.21559810638428,0.2343476983441804,-10.58161693216558,230.8139761858286,
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",5.123,64.0375,10,10,4,34.648218679611055,0.8736,NaN,NaN,-16.09361002881739,230.8139761858286,
Viscosity_std_1275,rLine1000,1000,5.123,5.123,10,10,5,32.67547668390782,0.8736,449.4243457317352,0.8616937037231733,-1.3629002148382223,410.3962521959789,
Viscosity_std_1275,rLine1000,500,5.123,5.123,10,10,5,31.688288394362424,0.8736,254.3536138534546,0.4312038448734273,-1.28117104546078,410.3962521959789,
Viscosity_std_1275,rLine1000,300,5.123,5.123,10,10,5,31.130595229606573,0.8736,176.3586881160736,0.2436003743653552,-7.051139207358345,410.3962521959789,
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",5.123,5.123,10,10,5,31.130595229606573,0.8736,NaN,NaN,-3.231736822552449,410.3962521959789,
Viscosity_std_1275,rLine1000,1000,23.92516904196004,16.277210323007775,10,10,6,29.429160717391756,0.8736,162.50550889968872,0.7431865949354336,-14.928274389258975,123.23257664696396,96.45606273780515
Viscosity_std_1275,rLine1000,500,23.92516904196004,16.277210323007775,10,10,6,28.52423533873809,0.8736,110.95771098136902,0.3952714053959201,-9.507462134633682,123.23257664696396,96.45606273780515
Viscosity_std_1275,rLine1000,300,23.92516904196004,16.277210323007775,10,10,6,28.068019779388827,0.8736,90.29619312286376,0.1992749563237587,-23.964073441789253,123.23257664696396,96.45606273780515
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",23.92516904196004,16.277210323007775,10,10,6,28.068019779388827,0.8736,NaN,NaN,-16.133269988560638,123.23257664696396,96.45606273780515
Viscosity_std_1275,rLine1000,1000,7.507716464806348,28.99272867558291,10,10,7,26.379928805031547,0.8736,227.151739358902,0.7373581375992605,-15.595451282135937,187.68769956742167,51.81129571504343
Viscosity_std_1275,rLine1000,500,7.507716464806348,28.99272867558291,10,10,7,25.475170220601104,0.8736,143.4459364414215,0.3951985496792179,-9.52414155695561,187.68769956742167,51.81129571504343
Viscosity_std_1275,rLine1000,300,7.507716464806348,28.99272867558291,10,10,7,24.983460850550784,0.8736,109.79264807701112,0.2147786528379792,-18.04843832494688,187.68769956742167,51.81129571504343
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",7.507716464806348,28.99272867558291,10,10,7,24.983460850550784,0.8736,NaN,NaN,-14.389343721346142,187.68769956742167,51.81129571504343
Viscosity_std_1275,rLine1000,1000,8.147648633847012,10.440973322353326,10,10,8,20.61459145957436,0.8736,278.2119460105896,0.8235464504579204,-5.729572978717907,238.51130822297222,15.445313878943038
Viscosity_std_1275,rLine1000,500,8.147648633847012,10.440973322353326,10,10,8,19.67287127527853,0.8736,169.10045838356018,0.41134337650041747,-5.827981570417251,238.51130822297222,15.445313878943038
Viscosity_std_1275,rLine1000,300,8.147648633847012,10.440973322353326,10,10,8,19.11577856972627,0.8736,125.37397837638855,0.24333809378522747,-7.151215741289898,238.51130822297222,15.445313878943038
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",8.147648633847012,10.440973322353326,10,10,8,19.11577856972627,0.8736,NaN,NaN,-6.236256763475019,238.51130822297222,15.445313878943038
Viscosity_std_1275,rLine1000,1000,30.87252304368792,62.39984993888018,10,10,9,17.76597963890225,0.8736,108.39118766784668,0.5895921729839317,-32.51005345879903,68.41694213115738,9.965766243419186
Viscosity_std_1275,rLine1000,500,30.87252304368792,62.39984993888018,10,10,9,16.914428411678745,0.8736,85.25431632995605,0.37195757605122765,-14.844877277649351,68.41694213115738,9.965766243419186
Viscosity_std_1275,rLine1000,300,30.87252304368792,62.39984993888018,10,10,9,16.44773817511131,0.8736,74.603182554245,0.20385029533265464,-22.21829390542788,68.41694213115738,9.965766243419186
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",30.87252304368792,62.39984993888018,10,10,9,16.44773817511131,0.8736,NaN,NaN,-23.191074880625422,68.41694213115738,9.965766243419186
Viscosity_std_1275,rLine1000,1000,63.335830616267856,31.15791341946088,10,10,10,15.035057822133638,0.8736,107.90768694877625,0.6170587781806476,-29.365982351116354,67.88342646777726,7.791852512723443
Viscosity_std_1275,rLine1000,500,63.335830616267856,31.15791341946088,10,10,10,14.224371179598846,0.8736,84.07674479484558,0.35410792545919745,-18.931335746520737,67.88342646777726,7.791852512723443
Viscosity_std_1275,rLine1000,300,63.335830616267856,31.15791341946088,10,10,10,13.767822031803142,0.8736,74.62762475013733,0.19942066775716305,-23.90847536738285,67.88342646777726,7.791852512723443
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",63.335830616267856,31.15791341946088,10,10,10,13.767822031803142,0.8736,NaN,NaN,-24.06859782167331,67.88342646777726,7.791852512723443
Viscosity_std_1275,rLine1000,1000,44.181441592416256,6.69018481969554,10,10,11,46.1732029496136,0.8736,229.67874717712402,0.7979449516087801,-8.660147480679939,192.10663949834247,8.75946587186375
Viscosity_std_1275,rLine1000,500,44.181441592416256,6.69018481969554,10,10,11,45.309409026405795,0.8736,144.4571557044983,0.3773051856571665,-13.620607679220134,192.10663949834247,8.75946587186375
Viscosity_std_1275,rLine1000,300,44.181441592416256,6.69018481969554,10,10,11,44.80315520009076,0.8736,110.05719947814941,0.2211316713344079,-15.624362280827281,192.10663949834247,8.75946587186375
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",44.181441592416256,6.69018481969554,10,10,11,44.80315520009076,0.8736,NaN,NaN,-12.635039146909117,192.10663949834247,8.75946587186375
Viscosity_std_1275,rLine1000,1000,11.983566781876608,8.033515056399164,10,10,12,42.901634337702134,0.8736,266.4303123950958,0.8305843126913495,-4.9239568805689755,227.9261213536705,6.42320387721712
Viscosity_std_1275,rLine1000,500,11.983566781876608,8.033515056399164,10,10,12,41.94620366825769,0.8736,162.43991994857788,0.4173321164133354,-4.456933055555088,227.9261213536705,6.42320387721712
Viscosity_std_1275,rLine1000,300,11.983566781876608,8.033515056399164,10,10,12,41.41946751133133,0.8736,120.9993827342987,0.2300783533454337,-12.21064051227348,227.9261213536705,6.42320387721712
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",11.983566781876608,8.033515056399164,10,10,12,41.41946751133133,0.8736,NaN,NaN,-7.197176816132514,227.9261213536705,6.42320387721712
Viscosity_std_1275,rLine1000,1000,59.82818398304516,30.837726654220372,10,10,13,40.029637966934686,0.8736,107.68000864982605,0.6070775449924511,-30.50852278016814,69.14234232118253,1.3509931065424516
Viscosity_std_1275,rLine1000,500,59.82818398304516,30.837726654220372,10,10,13,39.20840992949244,0.8736,83.25637984275818,0.3587124067547742,-17.877196255775136,69.14234232118253,1.3509931065424516
Viscosity_std_1275,rLine1000,300,59.82818398304516,30.837726654220372,10,10,13,38.76980784011513,0.8736,73.55897068977356,0.19158139264001026,-26.899651770447868,69.14234232118253,1.3509931065424516
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",59.82818398304516,30.837726654220372,10,10,13,38.76980784011513,0.8736,NaN,NaN,-25.095123602130382,69.14234232118253,1.3509931065424516
Viscosity_std_1275,rLine1000,1000,8.486439189824276,47.94987966939993,10,10,14,37.17955835709825,0.8736,197.39032006263733,0.694620974181771,-20.48752584915625,158.69016130699234,2.2151028672096187
Viscosity_std_1275,rLine1000,500,8.486439189824276,47.94987966939993,10,10,14,36.28263910115911,0.8736,128.10456728935242,0.3917743309942164,-10.308074406085998,158.69016130699234,2.2151028672096187
Viscosity_std_1275,rLine1000,300,8.486439189824276,47.94987966939993,10,10,14,35.78192284305496,0.8736,100.53134298324585,0.21871286153989608,-16.54729031597373,158.69016130699234,2.2151028672096187
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",8.486439189824276,47.94987966939993,10,10,14,35.78192284305496,0.8736,NaN,NaN,-15.780963523738658,158.69016130699234,2.2151028672096187
Viscosity_std_1275,rLine1000,1000,52.67267440089536,41.483194064358244,10,10,15,34.37668151243286,0.8736,102.04610514640808,0.613809413215731,-29.73793346889526,63.091323739233005,2.3556285282074287
Viscosity_std_1275,rLine1000,500,52.67267440089536,41.483194064358244,10,10,15,33.554552786185226,0.8736,80.63784909248352,0.35910582762496596,-17.787127375236736,63.091323739233005,2.3556285282074287
Viscosity_std_1275,rLine1000,300,52.67267440089536,41.483194064358244,10,10,15,33.111380535091705,0.8736,71.98661160469055,0.19357763927764954,-26.13795815108001,63.091323739233005,2.3556285282074287
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",52.67267440089536,41.483194064358244,10,10,15,33.111380535091705,0.8736,NaN,NaN,-24.55433966507067,63.091323739233005,2.3556285282074287
Viscosity_std_1275,rLine1000,1000,13.8974560469063,21.18354633976007,10,10,16,31.32511448094758,0.8736,178.1975769996643,0.7802410124501542,-10.686697292793708,139.16206423437862,1.7156159738778363
Viscosity_std_1275,rLine1000,500,13.8974560469063,21.18354633976007,10,10,16,30.40541113411669,0.8736,118.70356035232544,0.4017264218957318,-8.029665316911219,139.16206423437862,1.7156159738778363
Viscosity_std_1275,rLine1000,300,13.8974560469063,21.18354633976007,10,10,16,29.878308029899248,0.8736,95.04397964477539,0.23023863592217836,-12.149482630426462,139.16206423437862,1.7156159738778363
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",13.8974560469063,21.18354633976007,10,10,16,29.878308029899248,0.8736,NaN,NaN,-10.288615080043796,139.16206423437862,1.7156159738778363
Viscosity_std_1275,rLine1000,1000,28.96289140218962,52.03312713370751,10,10,17,28.440408390370827,0.8736,113.1669487953186,0.6280745625460147,-28.10501802357891,73.74546539963096,5.488121372015403
Viscosity_std_1275,rLine1000,500,28.96289140218962,52.03312713370751,10,10,17,27.60957300567115,0.8736,86.35303807258606,0.3629088960368189,-16.916461530032304,73.74546539963096,5.488121372015403
Viscosity_std_1275,rLine1000,300,28.96289140218962,52.03312713370751,10,10,17,27.11576202840827,0.8736,75.57881093025208,0.21569663486842652,-17.69817045618647,73.74546539963096,5.488121372015403
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",28.96289140218962,52.03312713370751,10,10,17,27.11576202840827,0.8736,NaN,NaN,-20.906550003265895,73.74546539963096,5.488121372015403
Viscosity_std_1275,rLine1000,1000,5.397162654298824,14.334068736637942,10,10,18,25.218177509687624,0.8736,314.5342695713043,0.8288649177771785,-5.120774063967665,275.04640147438965,4.511758697298188
Viscosity_std_1275,rLine1000,500,5.397162654298824,14.334068736637942,10,10,18,24.263614170203915,0.8736,186.9683825969696,0.4169532666864841,-4.543666051629107,275.04640147438965,4.511758697298188
Viscosity_std_1275,rLine1000,300,5.397162654298824,14.334068736637942,10,10,18,23.692243879144087,0.8736,136.21585059165955,0.24957454313493274,-4.7716181566953955,275.04640147438965,4.511758697298188
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",5.397162654298824,14.334068736637942,10,10,18,23.692243879144087,0.8736,NaN,NaN,-4.8120194240973895,275.04640147438965,4.511758697298188
Viscosity_std_1275,rLine1000,1000,14.384726319677196,6.063349903252441,10,10,19,21.769306638494115,0.8736,294.0638253688812,0.8399389867159072,-3.8531379675014734,254.44351313733014,5.931077558288953
Viscosity_std_1275,rLine1000,500,14.384726319677196,6.063349903252441,10,10,19,20.836493265718193,0.8736,178.18568396568298,0.4074528812285219,-6.718662722407992,254.44351313733014,5.931077558288953
Viscosity_std_1275,rLine1000,300,14.384726319677196,6.063349903252441,10,10,19,20.30652130086138,0.8736,130.08881640434265,0.23149175424945542,-11.671339190531366,254.44351313733014,5.931077558288953
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",14.384726319677196,6.063349903252441,10,10,19,20.30652130086138,0.8736,NaN,NaN,-7.4143799601469444,254.44351313733014,5.931077558288953
Viscosity_std_1275,rLine1000,1000,8.160280712116975,12.642362598414532,10,10,20,18.474453553021252,0.8736,261.51183915138245,0.8002471922565684,-8.396612607993552,221.6439432246687,5.932090031546579
Viscosity_std_1275,rLine1000,500,8.160280712116975,12.642362598414532,10,10,20,17.51925639548931,0.8736,160.8383710384369,0.41723011840995233,-4.480284246805789,221.6439432246687,5.932090031546579
Viscosity_std_1275,rLine1000,300,8.160280712116975,12.642362598414532,10,10,20,16.982145637878716,0.8736,120.5407943725586,0.2346099789243083,-10.481540398234026,221.6439432246687,5.932090031546579
Viscosity_std_1275,rLine1000,"mean[1000, 500, 300]",8.160280712116975,12.642362598414532,10,10,20,16.982145637878716,0.8736,NaN,NaN,-7.786145751011122,221.6439432246687,5.932090031546579
